country,sex,age,marriage_duration,n_children,n_broughtup_children,education,material_status,religion,religiousity,pension,mrq,kansas,age_at_marriage
Brazil,male,26,3,1,1,5,3,6.0,4,6,1.0,7.0,23
Brazil,male,37,18,2,2,2,5,6.0,4,4,2.0,5.0,19
Brazil,female,43,16,2,2,5,2,6.0,4,3,1.5555555555555556,5.666666666666667,27
Brazil,male,30,4,0,0,5,2,6.0,3,6,1.0,6.333333333333333,26
Brazil,female,66,45,6,0,2,3,6.0,2,2,1.7777777777777777,6.0,21
Brazil,female,32,7,2,2,5,3,6.0,1,7,1.3333333333333333,5.0,25
Brazil,female,28,3,1,1,4,3,6.0,4,6,1.0,7.0,25
Brazil,male,57,32,3,0,5,3,6.0,4,3,1.0,7.0,25
Brazil,male,32,3,1,0,4,3,6.0,4,3,1.1111111111111112,5.666666666666667,29
Brazil,female,42,20,2,2,4,3,6.0,2,6,1.4444444444444444,6.0,22
Brazil,male,26,4,0,0,2,3,6.0,4,7,1.2222222222222223,7.0,22
Brazil,female,50,25,2,0,4,3,6.0,1,2,1.5555555555555556,7.0,25
Brazil,male,25,1,1,1,1,1,6.0,4,6,1.8888888888888888,4.333333333333333,24
Brazil,female,36,7,0,0,4,2,6.0,4,1,1.0,6.666666666666667,29
Brazil,female,54,33,3,0,5,2,6.0,3,1,1.6666666666666667,7.0,21
Brazil,male,27,3,0,0,5,2,6.0,1,2,1.4444444444444444,6.0,24
Brazil,male,23,2,0,0,4,2,6.0,1,6,1.3333333333333333,6.0,21
Brazil,male,26,3,1,2,4,4,6.0,5,4,1.3333333333333333,6.0,23
Brazil,female,30,4,1,0,5,2,6.0,1,4,1.0,7.0,26
Brazil,male,32,4,0,0,4,3,6.0,3,7,1.1111111111111112,7.0,28
Brazil,female,38,21,2,2,4,2,6.0,1,7,1.1111111111111112,7.0,17
Brazil,female,33,5,0,0,5,2,3.0,5,1,1.8888888888888888,4.333333333333333,28
Brazil,female,29,2,0,0,5,3,3.0,4,1,1.4444444444444444,4.666666666666667,27
Brazil,female,31,3,1,1,5,3,3.0,4,4,1.2222222222222223,5.0,28
Brazil,female,43,14,1,1,5,2,3.0,5,6,1.8888888888888888,5.0,29
Brazil,female,44,23,2,0,5,3,3.0,6,7,1.1111111111111112,6.0,21
Brazil,female,36,3,1,1,5,3,3.0,4,4,1.1111111111111112,7.0,33
Brazil,male,27,7,0,0,5,3,5.0,1,3,1.0,7.0,20
Brazil,male,64,8,3,0,5,2,5.0,1,6,1.0,7.0,56
Brazil,female,30,1,0,0,5,3,5.0,1,4,1.3333333333333333,6.666666666666667,29
Brazil,male,22,0,0,0,4,4,5.0,1,3,1.3333333333333333,5.0,22
Brazil,male,49,19,2,2,5,1,5.0,1,6,1.8888888888888888,5.0,30
Brazil,male,28,0,0,0,4,4,5.0,1,4,1.2222222222222223,5.666666666666667,28
Brazil,male,33,1,0,0,5,2,5.0,1,5,1.2222222222222223,6.0,32
Brazil,female,39,2,1,1,5,2,5.0,1,6,2.0,5.0,37
Brazil,male,25,3,0,0,5,3,9.0,6,2,1.0,7.0,22
Brazil,male,42,20,1,1,5,2,9.0,5,2,1.1111111111111112,7.0,22
Brazil,male,26,8,1,1,4,3,9.0,3,7,1.5555555555555556,2.6666666666666665,18
Brazil,male,27,3,1,1,4,4,9.0,5,7,1.6666666666666667,2.3333333333333335,24
Brazil,male,27,8,1,1,4,2,9.0,4,4,1.2222222222222223,6.333333333333333,19
Brazil,female,65,40,4,0,5,2,9.0,5,7,1.2222222222222223,7.0,25
Brazil,male,53,38,2,0,5,1,9.0,1,5,1.1111111111111112,6.666666666666667,15
Brazil,male,32,1,1,1,5,3,10.0,3,5,1.0,6.0,31
Brazil,female,31,4,0,0,5,2,10.0,5,4,1.1111111111111112,6.0,27
Brazil,female,30,2,0,0,5,3,10.0,7,2,1.2222222222222223,5.333333333333333,28
Brazil,female,44,6,1,0,3,2,10.0,1,7,1.0,7.0,38
Brazil,male,26,2,0,0,5,3,10.0,4,6,1.1111111111111112,5.333333333333333,24
Brazil,male,33,5,2,2,3,3,,4,6,1.1111111111111112,7.0,28
Brazil,male,37,18,2,3,2,3,,6,2,1.0,7.0,19
Brazil,female,23,2,0,0,5,3,,1,1,1.0,7.0,21
Brazil,male,35,10,2,0,4,3,,5,3,2.5555555555555554,3.6666666666666665,25
Brazil,female,47,7,1,0,5,1,,1,7,1.1111111111111112,7.0,40
Brazil,female,60,37,3,0,4,2,1.0,5,1,1.0,7.0,23
Brazil,male,53,19,1,0,5,3,1.0,5,6,1.5555555555555556,6.333333333333333,34
Brazil,female,68,39,2,1,5,3,1.0,4,3,1.0,7.0,29
Brazil,male,45,21,1,1,5,2,1.0,5,2,1.5555555555555556,5.0,24
Brazil,female,47,25,3,0,4,4,1.0,5,3,1.1111111111111112,7.0,22
Brazil,male,45,25,3,0,4,3,1.0,6,2,1.0,7.0,20
Brazil,female,40,18,2,2,3,3,1.0,6,1,1.0,7.0,22
Brazil,female,54,31,3,0,5,2,1.0,6,7,1.0,7.0,23
Brazil,male,30,7,2,2,5,2,1.0,6,2,1.2222222222222223,7.0,23
Brazil,male,29,7,2,2,4,3,1.0,5,3,1.1111111111111112,6.666666666666667,22
Brazil,male,36,7,2,2,5,2,1.0,6,2,1.0,6.0,29
Brazil,male,59,34,2,0,5,3,1.0,5,2,1.0,7.0,25
Brazil,male,27,1,0,0,5,2,1.0,3,6,1.0,7.0,26
Brazil,female,53,30,1,0,5,3,1.0,4,2,1.0,7.0,23
Brazil,male,61,36,3,0,5,2,1.0,6,2,1.2222222222222223,4.666666666666667,25
Brazil,male,21,0,0,0,4,2,1.0,6,2,1.1111111111111112,6.666666666666667,21
Brazil,female,44,2,1,1,5,2,1.0,3,6,2.3333333333333335,3.0,42
Brazil,male,51,28,2,0,3,2,1.0,4,3,1.4444444444444444,6.0,23
Brazil,male,22,1,1,1,4,2,1.0,7,6,1.0,7.0,21
Brazil,female,31,8,2,2,5,2,1.0,5,6,1.2222222222222223,5.333333333333333,23
Brazil,male,28,7,1,1,5,2,1.0,6,1,1.1111111111111112,6.0,21
Brazil,female,23,0,0,0,4,3,1.0,5,5,1.0,7.0,23
Brazil,male,36,10,2,2,4,3,1.0,4,2,2.3333333333333335,4.0,26
Brazil,male,38,21,2,1,4,3,1.0,6,6,1.6666666666666667,4.0,17
Brazil,male,31,8,1,1,4,3,1.0,4,6,1.1111111111111112,7.0,23
Brazil,male,49,24,2,0,5,1,1.0,7,2,1.5555555555555556,6.0,25
Brazil,female,26,5,1,1,4,4,1.0,4,7,1.2222222222222223,6.333333333333333,21
Brazil,male,34,8,2,2,5,3,1.0,2,6,1.5555555555555556,6.0,26
Brazil,male,25,5,1,0,4,2,1.0,6,7,1.1111111111111112,4.666666666666667,20
Brazil,male,40,19,3,3,5,2,1.0,6,2,1.0,7.0,21
Brazil,male,38,18,2,2,5,3,1.0,4,5,1.1111111111111112,7.0,20
Brazil,female,41,19,3,3,5,2,1.0,6,7,1.1111111111111112,7.0,22
Brazil,male,51,19,1,1,5,2,2.0,5,2,1.0,6.0,32
Brazil,female,48,5,0,0,5,1,2.0,3,6,1.0,7.0,43
Brazil,male,40,4,1,1,5,3,2.0,7,2,1.0,7.0,36
Brazil,male,64,39,2,1,2,3,2.0,5,6,1.0,7.0,25
Brazil,male,57,30,2,0,3,3,2.0,4,3,1.5555555555555556,7.0,27
Brazil,female,62,30,2,0,1,3,2.0,4,5,2.0,5.0,32
Brazil,female,34,4,1,0,5,2,2.0,5,7,1.4444444444444444,6.0,30
Brazil,male,32,5,1,0,4,3,2.0,5,5,1.0,6.666666666666667,27
Brazil,male,59,36,2,0,5,2,2.0,3,7,1.0,7.0,23
Brazil,male,36,2,1,1,4,3,2.0,4,7,1.1111111111111112,7.0,34
Brazil,male,29,3,2,2,5,2,2.0,4,3,1.0,7.0,26
Brazil,male,66,42,2,0,4,3,2.0,4,6,1.0,6.0,24
Brazil,female,58,33,2,0,5,3,2.0,2,3,1.2222222222222223,7.0,25
Brazil,male,29,3,1,1,5,2,2.0,4,4,1.3333333333333333,5.333333333333333,26
Brazil,male,33,5,1,1,5,2,2.0,6,2,1.0,7.0,28
Brazil,female,48,16,1,1,4,2,2.0,6,4,1.4444444444444444,5.666666666666667,32
Brazil,female,28,2,0,0,5,2,2.0,2,2,1.2222222222222223,6.0,26
Brazil,female,51,28,3,0,4,2,2.0,5,2,1.0,7.0,23
Brazil,male,39,6,1,1,5,2,2.0,4,5,1.4444444444444444,5.333333333333333,33
Brazil,male,57,34,2,0,5,2,2.0,7,5,1.4444444444444444,5.0,23
Brazil,male,39,5,0,0,5,3,2.0,5,2,1.1111111111111112,5.333333333333333,34
Brazil,female,34,2,1,0,5,2,2.0,4,3,2.5555555555555554,1.0,32
Brazil,female,51,28,1,1,5,3,2.0,6,2,1.2222222222222223,6.666666666666667,23
Brazil,female,44,13,1,0,5,3,2.0,4,5,1.0,7.0,31
Brazil,female,39,12,1,1,5,1,2.0,5,3,1.5555555555555556,5.666666666666667,27
Brazil,female,70,42,2,0,3,3,2.0,3,2,1.5555555555555556,6.0,28
Brazil,male,27,1,0,0,5,2,2.0,5,2,1.0,7.0,26
Brazil,female,34,5,1,0,5,2,2.0,5,6,1.8888888888888888,4.333333333333333,29
Brazil,female,51,26,3,0,5,2,2.0,5,5,1.7777777777777777,5.666666666666667,25
Brazil,male,50,28,2,2,5,2,2.0,3,7,1.8888888888888888,5.0,22
Brazil,female,38,13,2,2,5,2,2.0,6,2,1.5555555555555556,5.0,25
Brazil,female,57,13,0,2,5,2,2.0,2,2,1.2222222222222223,6.0,44
Brazil,female,36,4,1,1,5,2,2.0,2,5,1.2222222222222223,6.0,32
Brazil,male,33,4,1,1,5,2,6.0,3,5,2.7777777777777777,1.0,29
Brazil,female,34,13,1,1,5,3,6.0,5,2,1.0,5.0,21
Brazil,male,53,18,1,1,5,2,6.0,5,2,1.1111111111111112,7.0,35
Brazil,male,35,8,1,1,5,2,6.0,1,7,1.2222222222222223,5.333333333333333,27
Brazil,female,57,8,0,0,5,2,6.0,4,7,1.0,6.0,49
Brazil,male,55,20,1,0,5,3,6.0,4,1,1.0,7.0,35
Brazil,female,47,19,1,0,5,2,6.0,1,3,1.2222222222222223,6.0,28
Brazil,male,41,12,2,0,5,3,6.0,1,6,1.1111111111111112,7.0,29
Brazil,female,54,13,1,1,5,2,6.0,1,3,1.0,7.0,41
Brazil,female,48,2,1,1,5,2,6.0,4,3,1.0,7.0,46
Brazil,male,33,13,2,3,5,1,6.0,2,4,1.1111111111111112,6.0,20
Brazil,male,32,3,0,0,4,2,6.0,4,6,2.2222222222222223,6.0,29
Brazil,female,35,13,2,0,5,1,6.0,4,6,1.0,6.0,22
Brazil,female,41,13,2,2,5,2,6.0,2,6,2.0,5.333333333333333,28
Brazil,male,41,11,2,0,5,2,6.0,1,6,1.8888888888888888,5.0,30
Brazil,female,38,7,1,1,5,2,6.0,3,6,1.3333333333333333,5.0,31
Brazil,female,32,6,0,0,5,2,6.0,3,5,1.2222222222222223,6.0,26
Brazil,male,54,31,2,0,5,1,6.0,2,1,1.3333333333333333,6.666666666666667,23
Brazil,male,57,32,2,0,5,2,6.0,2,3,2.2222222222222223,4.666666666666667,25
Brazil,male,36,12,0,0,5,2,5.0,6,4,1.2222222222222223,5.666666666666667,24
Brazil,male,46,27,2,0,4,2,7.0,7,7,1.0,7.0,19
Brazil,female,43,7,1,1,4,3,9.0,6,3,1.2222222222222223,5.333333333333333,36
Brazil,male,38,2,1,1,5,2,9.0,4,5,2.7777777777777777,2.6666666666666665,36
Brazil,male,34,8,1,1,5,2,9.0,5,7,1.1111111111111112,6.0,26
Brazil,male,55,8,2,0,5,2,9.0,4,1,1.1111111111111112,6.0,47
Brazil,male,30,2,0,0,5,2,9.0,6,6,1.0,7.0,28
Brazil,male,35,5,1,1,5,2,9.0,6,7,1.3333333333333333,7.0,30
Brazil,female,54,27,0,0,5,1,9.0,5,2,1.0,7.0,27
Brazil,female,33,2,0,0,5,2,9.0,5,6,1.0,7.0,31
Brazil,female,65,16,3,1,5,1,9.0,4,1,1.5555555555555556,3.0,49
Brazil,male,50,13,2,2,5,2,9.0,4,1,1.5555555555555556,5.0,37
Brazil,female,39,3,2,2,3,2,9.0,4,3,1.2222222222222223,5.0,36
Brazil,male,61,37,2,0,5,2,9.0,7,2,2.0,4.0,24
Brazil,male,47,19,2,2,5,3,9.0,4,6,1.8888888888888888,3.0,28
Brazil,male,54,19,1,1,4,3,9.0,4,2,2.4444444444444446,5.0,35
Bulgaria,female,47,10,1,1,3,3,11.0,3,6,1.2222222222222223,5.666666666666667,37
Bulgaria,female,59,38,1,0,5,3,11.0,3,1,1.2222222222222223,6.0,21
Bulgaria,female,35,3,1,1,5,3,11.0,3,6,1.2222222222222223,6.0,32
Bulgaria,female,32,7,2,2,5,3,11.0,3,6,1.3333333333333333,6.0,25
Bulgaria,female,44,2,1,1,5,3,11.0,3,6,1.3333333333333333,6.0,42
Bulgaria,female,25,1,0,0,5,3,11.0,3,5,1.4444444444444444,6.0,24
Bulgaria,female,41,11,1,1,5,3,11.0,3,5,1.1111111111111112,5.666666666666667,30
Bulgaria,female,41,9,1,1,3,3,11.0,3,6,1.5555555555555556,6.0,32
Bulgaria,female,33,6,1,1,5,3,11.0,3,6,1.5555555555555556,6.0,27
Bulgaria,female,48,9,1,1,5,3,11.0,3,6,1.5555555555555556,6.0,39
Bulgaria,female,29,9,1,1,5,3,11.0,2,2,1.6666666666666667,6.0,20
Bulgaria,female,39,9,1,1,5,3,11.0,3,4,1.6666666666666667,6.0,30
Bulgaria,female,43,3,1,1,5,3,11.0,3,6,1.6666666666666667,6.0,40
Bulgaria,female,45,8,1,1,5,3,11.0,3,6,1.7777777777777777,6.0,37
Bulgaria,male,48,9,1,1,5,3,11.0,4,4,2.6666666666666665,6.0,39
Bulgaria,male,47,12,2,2,5,4,11.0,3,6,2.888888888888889,5.333333333333333,35
Bulgaria,male,50,28,2,1,3,3,11.0,2,3,3.3333333333333335,3.6666666666666665,22
Bulgaria,male,50,28,2,1,3,3,11.0,2,3,3.3333333333333335,3.6666666666666665,22
Bulgaria,male,44,12,2,2,5,3,11.0,4,6,2.5555555555555554,6.0,32
Bulgaria,male,39,16,2,2,5,3,11.0,3,3,2.0,4.0,23
Bulgaria,male,57,38,1,1,3,3,11.0,4,4,1.3333333333333333,5.666666666666667,19
Bulgaria,male,35,8,1,1,5,3,11.0,3,5,2.5555555555555554,6.0,27
Bulgaria,male,47,8,1,1,5,3,11.0,3,6,2.4444444444444446,6.0,39
Bulgaria,male,45,8,1,1,5,3,11.0,4,5,2.6666666666666665,5.666666666666667,37
Bulgaria,male,34,11,2,2,5,3,11.0,5,3,1.6666666666666667,6.0,23
Bulgaria,male,24,3,0,0,5,4,11.0,5,7,1.5555555555555556,4.0,21
Bulgaria,male,24,3,1,1,3,3,11.0,3,4,2.5555555555555554,6.333333333333333,21
Bulgaria,male,28,2,0,0,5,3,11.0,4,6,2.6666666666666665,5.666666666666667,26
Bulgaria,male,41,10,1,1,5,3,11.0,5,6,2.5555555555555554,5.666666666666667,31
Bulgaria,male,34,6,1,1,5,3,11.0,4,5,2.3333333333333335,6.0,28
Bulgaria,male,54,13,2,1,5,3,11.0,2,6,2.6666666666666665,6.0,41
Bulgaria,male,46,13,1,1,5,3,11.0,4,4,2.5555555555555554,6.0,33
Bulgaria,male,55,15,1,1,5,3,11.0,3,5,2.6666666666666665,6.333333333333333,40
Bulgaria,male,33,7,1,1,5,3,11.0,3,6,2.6666666666666665,5.333333333333333,26
Bulgaria,male,23,2,0,0,3,3,11.0,4,5,2.4444444444444446,5.666666666666667,21
Bulgaria,male,37,6,1,1,5,3,11.0,4,5,2.6666666666666665,5.666666666666667,31
Bulgaria,male,28,4,1,1,5,3,11.0,4,5,2.3333333333333335,6.0,24
Bulgaria,male,47,10,1,1,5,3,11.0,4,4,2.3333333333333335,5.333333333333333,37
Bulgaria,male,33,5,1,1,5,3,11.0,3,5,2.6666666666666665,5.333333333333333,28
Bulgaria,male,27,4,1,1,5,3,11.0,4,5,2.3333333333333335,5.666666666666667,23
Bulgaria,male,42,9,1,1,5,3,11.0,5,5,2.4444444444444446,6.0,33
Bulgaria,male,39,8,1,1,5,3,11.0,4,5,2.4444444444444446,6.0,31
Bulgaria,male,36,6,1,1,5,3,11.0,4,4,2.5555555555555554,6.0,30
Bulgaria,male,38,9,1,1,5,3,11.0,4,5,2.6666666666666665,6.0,29
Bulgaria,male,35,6,1,1,3,3,11.0,3,6,2.6666666666666665,6.0,29
Bulgaria,male,21,3,1,1,5,3,11.0,2,5,2.7777777777777777,6.0,18
Bulgaria,male,31,5,1,1,5,3,11.0,3,6,2.888888888888889,6.0,26
Bulgaria,male,50,9,1,1,5,3,11.0,4,5,3.0,6.0,41
Bulgaria,male,25,4,1,1,5,3,11.0,4,5,2.7777777777777777,6.0,21
Bulgaria,male,44,14,1,1,3,3,11.0,3,6,2.5555555555555554,6.333333333333333,30
Bulgaria,male,33,6,1,1,5,3,11.0,4,5,2.7777777777777777,6.333333333333333,27
Bulgaria,male,29,3,1,1,3,3,11.0,4,5,2.5555555555555554,6.0,26
Bulgaria,male,26,3,1,1,3,3,11.0,5,4,2.6666666666666665,6.0,23
Bulgaria,male,23,4,1,1,3,3,11.0,4,6,2.111111111111111,5.666666666666667,19
Bulgaria,male,24,4,1,1,5,3,11.0,4,5,2.2222222222222223,6.333333333333333,20
Bulgaria,male,41,9,1,1,3,3,11.0,4,5,2.3333333333333335,5.333333333333333,32
Bulgaria,male,31,7,1,1,3,3,11.0,4,5,2.888888888888889,6.0,24
Bulgaria,male,27,3,1,1,3,3,11.0,4,4,2.4444444444444446,6.0,24
Bulgaria,male,25,2,0,0,3,3,11.0,4,6,2.6666666666666665,5.666666666666667,23
Bulgaria,male,51,10,1,1,5,3,11.0,3,4,2.5555555555555554,5.333333333333333,41
Bulgaria,female,30,12,1,1,5,3,11.0,3,6,1.3333333333333333,6.0,18
Bulgaria,female,46,8,1,1,5,3,11.0,3,6,1.2222222222222223,5.666666666666667,38
Bulgaria,female,35,6,1,1,5,3,11.0,3,6,1.1111111111111112,5.666666666666667,29
Bulgaria,female,43,10,2,2,5,3,11.0,3,6,1.1111111111111112,5.666666666666667,33
Bulgaria,female,46,9,1,1,5,3,11.0,3,5,1.2222222222222223,5.666666666666667,37
Bulgaria,female,50,7,1,1,5,3,11.0,3,6,1.6666666666666667,5.666666666666667,43
Bulgaria,female,28,4,1,1,5,3,11.0,3,6,1.6666666666666667,6.0,24
Bulgaria,female,38,16,1,1,5,3,11.0,3,6,1.4444444444444444,6.0,22
Bulgaria,female,34,9,1,1,5,3,11.0,3,6,1.6666666666666667,6.0,25
Bulgaria,female,36,10,1,1,5,3,11.0,4,6,1.6666666666666667,6.0,26
Bulgaria,female,36,5,1,1,5,3,11.0,3,6,1.7777777777777777,6.0,31
Bulgaria,male,40,16,2,2,5,3,11.0,5,6,2.2222222222222223,5.333333333333333,24
Bulgaria,male,43,11,1,1,5,3,11.0,3,4,2.5555555555555554,6.0,32
Bulgaria,male,36,7,0,0,5,3,11.0,1,7,1.8888888888888888,3.0,29
Bulgaria,male,48,28,1,1,5,3,11.0,5,3,2.111111111111111,5.0,20
Bulgaria,male,44,10,1,1,5,3,11.0,3,4,2.888888888888889,6.0,34
Bulgaria,male,52,16,1,1,5,3,11.0,3,5,2.6666666666666665,5.333333333333333,36
Bulgaria,male,32,6,1,1,5,3,11.0,4,4,2.5555555555555554,5.666666666666667,26
Bulgaria,male,37,16,2,2,5,4,11.0,4,4,1.7777777777777777,5.333333333333333,21
Bulgaria,male,32,7,1,1,5,3,11.0,3,5,2.7777777777777777,5.666666666666667,25
Bulgaria,male,34,6,1,1,5,3,11.0,3,5,2.111111111111111,5.333333333333333,28
Bulgaria,male,54,12,2,1,5,3,11.0,3,6,2.3333333333333335,6.0,42
Bulgaria,female,49,8,1,1,5,3,11.0,3,6,1.3333333333333333,5.666666666666667,41
Bulgaria,female,42,9,1,1,5,3,11.0,3,6,1.2222222222222223,6.0,33
Bulgaria,female,46,9,1,1,5,3,11.0,3,6,1.2222222222222223,6.0,37
Bulgaria,female,51,7,1,1,5,3,11.0,3,6,1.3333333333333333,6.0,44
Bulgaria,female,43,9,1,1,5,3,11.0,3,5,1.3333333333333333,6.0,34
Bulgaria,female,38,7,0,0,5,3,11.0,3,6,1.2222222222222223,5.666666666666667,31
Bulgaria,female,27,3,1,1,5,3,11.0,3,6,1.2222222222222223,5.666666666666667,24
Bulgaria,female,31,5,1,1,5,3,11.0,3,6,1.2222222222222223,5.666666666666667,26
Bulgaria,female,48,9,1,1,5,3,11.0,3,6,1.2222222222222223,5.666666666666667,39
Bulgaria,female,39,15,1,1,5,3,11.0,3,6,1.3333333333333333,5.666666666666667,24
Bulgaria,female,45,3,1,1,5,3,11.0,3,6,1.3333333333333333,5.666666666666667,42
Bulgaria,female,34,4,1,1,5,3,11.0,3,4,1.4444444444444444,5.666666666666667,30
Bulgaria,female,44,3,1,1,5,3,11.0,3,6,1.2222222222222223,6.0,41
Bulgaria,female,40,13,2,2,5,3,11.0,4,6,1.6666666666666667,6.0,27
Bulgaria,male,45,11,1,1,3,3,11.0,4,4,2.2222222222222223,6.0,34
Bulgaria,male,39,10,2,2,5,3,11.0,4,6,1.1111111111111112,6.0,29
Bulgaria,male,32,4,1,1,3,3,11.0,4,4,2.4444444444444446,6.0,28
Bulgaria,male,30,2,1,1,5,3,11.0,4,6,1.2222222222222223,6.333333333333333,28
Bulgaria,male,24,5,1,1,5,4,11.0,4,6,1.5555555555555556,6.0,19
Bulgaria,male,29,1,0,0,5,3,4.0,4,6,2.3333333333333335,6.0,28
Canada,female,55,39,0,0,4,2,1.0,5,2,3.0,3.0,16
Canada,female,47,5,0,0,5,2,1.0,5,2,1.2222222222222223,6.666666666666667,42
Canada,female,52,29,0,0,4,3,1.0,4,2,1.0,7.0,23
Canada,female,53,15,0,0,5,2,2.0,1,2,1.4444444444444444,5.666666666666667,38
Canada,female,48,29,2,0,5,1,2.0,4,2,1.2222222222222223,6.666666666666667,19
Canada,male,25,4,0,0,5,5,2.0,1,6,3.2222222222222223,2.0,21
Canada,male,36,7,0,0,5,3,2.0,2,7,1.0,7.0,29
Canada,male,50,4,2,2,5,1,2.0,5,3,1.0,6.333333333333333,46
Canada,male,51,5,2,1,5,2,2.0,5,4,1.0,6.666666666666667,46
Canada,female,37,12,0,0,4,3,2.0,1,5,1.1111111111111112,6.0,25
Canada,male,36,9,2,2,5,2,2.0,4,5,1.2222222222222223,7.0,27
Canada,male,38,8,2,1,5,3,2.0,3,6,1.2222222222222223,7.0,30
Canada,female,49,15,2,0,5,3,2.0,4,6,1.0,7.0,34
Canada,female,50,7,3,0,4,3,2.0,3,7,4.222222222222222,1.6666666666666667,43
Canada,female,37,17,1,1,4,2,2.0,4,3,1.1111111111111112,6.0,20
Canada,female,41,15,1,2,5,3,2.0,5,4,2.3333333333333335,6.0,26
Canada,female,41,15,4,4,5,3,4.0,5,1,4.0,1.6666666666666667,26
Canada,male,27,2,1,1,5,2,4.0,4,3,1.4444444444444444,2.0,25
Canada,male,26,1,1,0,5,3,4.0,3,3,1.5555555555555556,2.3333333333333335,25
Canada,female,36,8,0,1,4,1,6.0,1,6,1.1111111111111112,6.333333333333333,28
Canada,female,27,2,0,0,5,4,6.0,1,5,1.1111111111111112,6.0,25
Canada,male,26,5,1,1,4,2,6.0,1,1,2.111111111111111,5.0,21
Canada,male,27,4,1,2,4,3,6.0,2,2,2.111111111111111,5.333333333333333,23
Canada,female,28,6,0,0,5,5,6.0,3,4,1.3333333333333333,6.333333333333333,22
Canada,male,62,35,1,0,5,3,6.0,2,2,1.5555555555555556,6.0,27
Canada,male,60,30,1,0,5,3,6.0,2,2,1.4444444444444444,6.333333333333333,30
Canada,female,28,4,0,0,5,4,6.0,2,7,1.2222222222222223,6.0,24
Canada,female,56,15,0,0,5,3,6.0,1,1,2.111111111111111,5.0,41
Canada,male,51,14,1,0,4,3,6.0,1,2,3.2222222222222223,2.3333333333333335,37
Canada,female,25,6,0,0,4,3,6.0,1,7,1.0,7.0,19
Canada,male,37,6,0,0,4,2,6.0,1,7,1.0,7.0,31
Canada,female,33,5,1,1,5,5,6.0,1,3,1.0,1.0,28
Canada,female,50,30,2,1,5,1,6.0,1,2,1.0,7.0,20
Canada,female,28,5,0,0,5,2,6.0,1,6,1.0,6.666666666666667,23
Canada,female,33,13,0,0,5,2,6.0,1,3,1.0,7.0,20
Canada,female,29,4,0,0,5,2,6.0,5,6,1.0,7.0,25
Canada,male,30,11,1,1,5,2,6.0,1,7,1.1111111111111112,6.333333333333333,19
Canada,male,29,10,1,2,2,2,6.0,1,7,1.1111111111111112,6.333333333333333,19
Canada,female,26,5,0,0,5,3,6.0,1,4,1.0,7.0,21
Canada,female,28,11,0,0,4,3,6.0,1,2,1.4444444444444444,5.0,17
Canada,female,36,15,2,2,5,1,6.0,2,2,1.0,6.666666666666667,21
Canada,female,36,15,1,1,5,2,6.0,2,3,1.0,6.0,21
Canada,male,47,25,1,0,4,2,6.0,1,3,1.0,6.0,22
Canada,female,44,25,2,2,4,3,6.0,4,4,1.1111111111111112,7.0,19
Canada,female,42,3,1,1,5,4,6.0,1,3,1.1111111111111112,7.0,39
Canada,female,38,16,0,0,5,4,6.0,2,5,1.0,7.0,22
Canada,female,34,6,0,0,4,3,6.0,2,7,1.0,7.0,28
Canada,female,48,25,3,0,4,5,6.0,1,6,1.0,7.0,23
Canada,male,32,1,0,0,5,4,6.0,1,3,1.5555555555555556,6.333333333333333,31
Canada,female,32,11,0,0,5,3,6.0,2,3,1.7777777777777777,5.0,21
Canada,male,48,20,1,0,4,3,6.0,1,4,1.0,6.333333333333333,28
Canada,female,42,15,2,2,5,3,6.0,1,4,1.3333333333333333,5.333333333333333,27
Canada,female,27,7,0,0,5,2,6.0,3,5,1.5555555555555556,5.333333333333333,20
Canada,female,27,7,0,0,4,2,6.0,1,4,2.0,3.0,20
Canada,female,37,10,0,0,5,3,6.0,2,5,4.222222222222222,1.3333333333333333,27
Canada,female,28,3,0,0,5,2,6.0,1,2,1.0,7.0,25
Canada,female,36,12,0,0,5,3,6.0,1,3,1.4444444444444444,5.0,24
Canada,male,45,17,2,1,5,3,6.0,2,6,2.0,5.0,28
Canada,female,62,39,3,0,5,2,3.0,4,3,1.0,7.0,23
Canada,female,32,4,0,0,5,2,3.0,4,7,1.0,7.0,28
Canada,male,31,2,0,0,5,4,5.0,1,3,1.6666666666666667,6.333333333333333,29
Canada,female,37,6,1,1,5,1,7.0,5,6,1.2222222222222223,6.0,31
Canada,male,50,16,1,0,4,4,7.0,1,3,3.3333333333333335,2.6666666666666665,34
Canada,female,24,4,0,0,4,4,7.0,6,5,1.3333333333333333,6.666666666666667,20
Canada,female,25,5,0,0,5,1,7.0,4,7,1.2222222222222223,7.0,20
Canada,male,51,2,0,0,4,4,7.0,4,5,1.3333333333333333,5.333333333333333,49
Canada,male,52,4,0,0,5,4,7.0,5,5,1.3333333333333333,5.666666666666667,48
Canada,female,36,15,2,2,4,3,7.0,7,7,2.4444444444444446,4.0,21
Canada,male,44,16,2,2,5,2,7.0,1,7,2.0,5.0,28
China,female,28,3,1,1,5,1,2.0,4,3,1.0,7.0,25
China,female,24,1,0,0,5,6,4.0,4,1,2.7777777777777777,6.0,23
China,female,25,0,0,0,4,6,4.0,2,1,1.6666666666666667,4.333333333333333,25
China,female,30,0,0,0,5,3,6.0,1,1,1.0,6.0,30
China,female,35,10,1,1,5,1,6.0,1,1,1.4444444444444444,6.333333333333333,25
